raw_stem,raw_product_id,timestamp,received_date,product_type,camera_id,crop_type,camera_angle,product_id,stem,has_kizu_dakon,has_kizu_ware,has_kizu_zairyou,has_ignore_shallow,has_ignore_cutting,has_ignore_oil,has_sabi,has_unuse,is_anomaly_image,is_anomaly_product,data_block_id
318_20200825142844426,318,20200825142844426,20201005,H,2,tobu,1,20200825142842466,20200825142842466_2_1_tobu,0,0,0,1,0,0,1,0,0.0,1.0,3
318_20200825142844426,318,20200825142844426,20201005,H,2,ziku,1,20200825142842466,20200825142842466_2_1_ziku,0,0,0,0,0,0,1,0,0.0,1.0,3
318_20200825142847238,318,20200825142847238,20201005,H,2,tobu,2,20200825142842466,20200825142842466_2_2_tobu,1,0,0,1,0,0,1,0,1.0,1.0,3
318_20200825142847238,318,20200825142847238,20201005,H,2,ziku,2,20200825142842466,20200825142842466_2_2_ziku,1,0,0,0,0,0,1,0,1.0,1.0,3
318_20200825142848759,318,20200825142848759,20201005,H,2,tobu,3,20200825142842466,20200825142842466_2_3_tobu,1,0,0,1,0,0,1,0,1.0,1.0,3
318_20200825142848759,318,20200825142848759,20201005,H,2,ziku,3,20200825142842466,20200825142842466_2_3_ziku,1,0,0,0,0,0,1,0,1.0,1.0,3
318_20200825142850717,318,20200825142850717,20201005,H,2,tobu,4,20200825142842466,20200825142842466_2_4_tobu,0,0,0,1,0,0,1,0,0.0,1.0,3
318_20200825142850717,318,20200825142850717,20201005,H,2,ziku,4,20200825142842466,20200825142842466_2_4_ziku,0,0,0,0,0,0,1,0,0.0,1.0,3
318_20200825142852920,318,20200825142852920,20201005,H,2,tobu,5,20200825142842466,20200825142842466_2_5_tobu,0,0,0,0,0,0,1,0,0.0,1.0,3
318_20200825142852920,318,20200825142852920,20201005,H,2,ziku,5,20200825142842466,20200825142842466_2_5_ziku,0,0,0,0,0,0,1,0,0.0,1.0,3
318_20200825142854352,318,20200825142854352,20201005,H,2,tobu,6,20200825142842466,20200825142842466_2_6_tobu,0,0,0,0,0,0,1,0,0.0,1.0,3
318_20200825142854352,318,20200825142854352,20201005,H,2,ziku,6,20200825142842466,20200825142842466_2_6_ziku,0,0,0,0,0,0,1,0,0.0,1.0,3
318_20200825142856018,318,20200825142856018,20201005,H,2,tobu,7,20200825142842466,20200825142842466_2_7_tobu,0,0,0,0,0,0,1,0,0.0,1.0,3
318_20200825142856018,318,20200825142856018,20201005,H,2,ziku,7,20200825142842466,20200825142842466_2_7_ziku,0,0,0,0,0,0,1,0,0.0,1.0,3
318_20200825142858224,318,20200825142858224,20201005,H,2,tobu,8,20200825142842466,20200825142842466_2_8_tobu,0,0,0,0,0,0,1,0,0.0,1.0,3
318_20200825142858224,318,20200825142858224,20201005,H,2,ziku,8,20200825142842466,20200825142842466_2_8_ziku,0,0,0,0,0,0,1,0,0.0,1.0,3
318_20200825142859656,318,20200825142859656,20201005,H,2,tobu,9,20200825142842466,20200825142842466_2_9_tobu,0,0,0,0,0,0,1,0,0.0,1.0,3
318_20200825142859656,318,20200825142859656,20201005,H,2,ziku,9,20200825142842466,20200825142842466_2_9_ziku,0,0,0,0,0,0,1,0,0.0,1.0,3
318_20200825142901351,318,20200825142901351,20201005,H,2,tobu,10,20200825142842466,20200825142842466_2_10_tobu,0,0,0,0,0,0,1,0,0.0,1.0,3
318_20200825142901351,318,20200825142901351,20201005,H,2,ziku,10,20200825142842466,20200825142842466_2_10_ziku,0,0,0,0,0,0,1,0,0.0,1.0,3
318_20200825142903562,318,20200825142903562,20201005,H,2,tobu,11,20200825142842466,20200825142842466_2_11_tobu,0,0,0,0,0,0,1,0,0.0,1.0,3
318_20200825142903562,318,20200825142903562,20201005,H,2,ziku,11,20200825142842466,20200825142842466_2_11_ziku,0,0,0,0,0,0,1,0,0.0,1.0,3
319_20200825143055344,319,20200825143055344,20201005,H,2,tobu,0,20200825143055344,20200825143055344_2_0_tobu,0,0,0,0,0,0,1,0,0.0,0.0,8
319_20200825143055344,319,20200825143055344,20201005,H,2,ziku,0,20200825143055344,20200825143055344_2_0_ziku,0,0,0,0,0,0,1,0,0.0,1.0,8
319_20200825143057306,319,20200825143057306,20201005,H,2,tobu,1,20200825143055344,20200825143055344_2_1_tobu,0,0,0,0,0,0,1,0,0.0,0.0,8
319_20200825143057306,319,20200825143057306,20201005,H,2,ziku,1,20200825143055344,20200825143055344_2_1_ziku,0,0,0,0,0,0,1,0,0.0,1.0,8
319_20200825143100103,319,20200825143100103,20201005,H,2,tobu,2,20200825143055344,20200825143055344_2_2_tobu,0,0,0,1,0,0,1,0,0.0,0.0,8
319_20200825143100103,319,20200825143100103,20201005,H,2,ziku,2,20200825143055344,20200825143055344_2_2_ziku,1,0,0,0,0,0,1,0,1.0,1.0,8
319_20200825143101533,319,20200825143101533,20201005,H,2,tobu,3,20200825143055344,20200825143055344_2_3_tobu,0,0,0,1,0,0,1,0,0.0,0.0,8
319_20200825143101533,319,20200825143101533,20201005,H,2,ziku,3,20200825143055344,20200825143055344_2_3_ziku,1,0,0,1,0,0,1,0,1.0,1.0,8
319_20200825143103518,319,20200825143103518,20201005,H,2,tobu,4,20200825143055344,20200825143055344_2_4_tobu,0,0,0,1,0,0,1,0,0.0,0.0,8
319_20200825143103518,319,20200825143103518,20201005,H,2,ziku,4,20200825143055344,20200825143055344_2_4_ziku,1,0,0,1,0,0,1,0,1.0,1.0,8
319_20200825143105715,319,20200825143105715,20201005,H,2,tobu,5,20200825143055344,20200825143055344_2_5_tobu,0,0,0,0,0,0,1,0,0.0,0.0,8
319_20200825143105715,319,20200825143105715,20201005,H,2,ziku,5,20200825143055344,20200825143055344_2_5_ziku,1,0,0,1,0,0,1,0,1.0,1.0,8
319_20200825143107144,319,20200825143107144,20201005,H,2,tobu,6,20200825143055344,20200825143055344_2_6_tobu,0,0,0,1,0,0,1,0,0.0,0.0,8
319_20200825143107144,319,20200825143107144,20201005,H,2,ziku,6,20200825143055344,20200825143055344_2_6_ziku,0,0,0,0,0,0,1,0,0.0,1.0,8
319_20200825143108799,319,20200825143108799,20201005,H,2,tobu,7,20200825143055344,20200825143055344_2_7_tobu,0,0,0,0,0,0,1,0,0.0,0.0,8
319_20200825143108799,319,20200825143108799,20201005,H,2,ziku,7,20200825143055344,20200825143055344_2_7_ziku,0,0,0,1,0,0,1,0,0.0,1.0,8
319_20200825143111008,319,20200825143111008,20201005,H,2,tobu,8,20200825143055344,20200825143055344_2_8_tobu,0,0,0,1,0,0,1,0,0.0,0.0,8
319_20200825143111008,319,20200825143111008,20201005,H,2,ziku,8,20200825143055344,20200825143055344_2_8_ziku,0,0,0,1,0,0,1,0,0.0,1.0,8
319_20200825143112434,319,20200825143112434,20201005,H,2,tobu,9,20200825143055344,20200825143055344_2_9_tobu,0,0,0,0,0,0,1,0,0.0,0.0,8
319_20200825143112434,319,20200825143112434,20201005,H,2,ziku,9,20200825143055344,20200825143055344_2_9_ziku,0,0,0,1,0,0,1,0,0.0,1.0,8
319_20200825143114188,319,20200825143114188,20201005,H,2,tobu,10,20200825143055344,20200825143055344_2_10_tobu,0,0,0,0,0,0,1,0,0.0,0.0,8
319_20200825143114188,319,20200825143114188,20201005,H,2,ziku,10,20200825143055344,20200825143055344_2_10_ziku,0,0,0,0,0,0,1,0,0.0,1.0,8
319_20200825143116467,319,20200825143116467,20201005,H,2,tobu,11,20200825143055344,20200825143055344_2_11_tobu,0,0,0,0,0,0,1,0,0.0,0.0,8
319_20200825143116467,319,20200825143116467,20201005,H,2,ziku,11,20200825143055344,20200825143055344_2_11_ziku,0,0,0,0,0,0,1,0,0.0,1.0,8
320_20200825143318408,320,20200825143318408,20201005,H,2,tobu,0,20200825143318408,20200825143318408_2_0_tobu,0,0,0,0,0,0,1,0,0.0,1.0,6
320_20200825143318408,320,20200825143318408,20201005,H,2,ziku,0,20200825143318408,20200825143318408_2_0_ziku,0,0,0,0,0,0,1,0,0.0,0.0,6
320_20200825143320374,320,20200825143320374,20201005,H,2,tobu,1,20200825143318408,20200825143318408_2_1_tobu,0,0,0,0,0,0,1,0,0.0,1.0,6
320_20200825143320374,320,20200825143320374,20201005,H,2,ziku,1,20200825143318408,20200825143318408_2_1_ziku,0,0,0,0,0,0,1,0,0.0,0.0,6
320_20200825143323196,320,20200825143323196,20201005,H,2,tobu,2,20200825143318408,20200825143318408_2_2_tobu,0,1,0,0,0,0,1,0,1.0,1.0,6
320_20200825143323196,320,20200825143323196,20201005,H,2,ziku,2,20200825143318408,20200825143318408_2_2_ziku,0,0,0,0,0,0,1,0,0.0,0.0,6
320_20200825143324628,320,20200825143324628,20201005,H,2,tobu,3,20200825143318408,20200825143318408_2_3_tobu,1,1,0,0,0,0,1,0,1.0,1.0,6
320_20200825143324628,320,20200825143324628,20201005,H,2,ziku,3,20200825143318408,20200825143318408_2_3_ziku,0,0,0,1,0,0,1,0,0.0,0.0,6
320_20200825143326580,320,20200825143326580,20201005,H,2,tobu,4,20200825143318408,20200825143318408_2_4_tobu,1,1,0,1,0,0,0,0,1.0,1.0,6
320_20200825143326580,320,20200825143326580,20201005,H,2,ziku,4,20200825143318408,20200825143318408_2_4_ziku,0,0,0,1,0,0,0,0,0.0,0.0,6
320_20200825143328794,320,20200825143328794,20201005,H,2,tobu,5,20200825143318408,20200825143318408_2_5_tobu,1,1,0,0,0,0,0,0,1.0,1.0,6
320_20200825143328794,320,20200825143328794,20201005,H,2,ziku,5,20200825143318408,20200825143318408_2_5_ziku,0,0,0,1,0,0,0,0,0.0,0.0,6
320_20200825143330221,320,20200825143330221,20201005,H,2,tobu,6,20200825143318408,20200825143318408_2_6_tobu,1,1,0,1,0,0,0,0,1.0,1.0,6
320_20200825143330221,320,20200825143330221,20201005,H,2,ziku,6,20200825143318408,20200825143318408_2_6_ziku,0,0,0,1,0,0,0,0,0.0,0.0,6
320_20200825143331888,320,20200825143331888,20201005,H,2,tobu,7,20200825143318408,20200825143318408_2_7_tobu,1,1,0,0,1,0,1,0,1.0,1.0,6
320_20200825143331888,320,20200825143331888,20201005,H,2,ziku,7,20200825143318408,20200825143318408_2_7_ziku,0,0,0,1,0,0,1,0,0.0,0.0,6
320_20200825143334097,320,20200825143334097,20201005,H,2,tobu,8,20200825143318408,20200825143318408_2_8_tobu,1,1,0,1,0,0,1,0,1.0,1.0,6
320_20200825143334097,320,20200825143334097,20201005,H,2,ziku,8,20200825143318408,20200825143318408_2_8_ziku,0,0,0,0,0,0,1,0,0.0,0.0,6
320_20200825143335524,320,20200825143335524,20201005,H,2,tobu,9,20200825143318408,20200825143318408_2_9_tobu,1,1,0,0,1,0,1,0,1.0,1.0,6
320_20200825143335524,320,20200825143335524,20201005,H,2,ziku,9,20200825143318408,20200825143318408_2_9_ziku,0,0,0,0,0,0,1,0,0.0,0.0,6
320_20200825143337185,320,20200825143337185,20201005,H,2,tobu,10,20200825143318408,20200825143318408_2_10_tobu,1,1,0,0,1,0,1,0,1.0,1.0,6
320_20200825143337185,320,20200825143337185,20201005,H,2,ziku,10,20200825143318408,20200825143318408_2_10_ziku,0,0,0,0,0,0,1,0,0.0,0.0,6
320_20200825143339397,320,20200825143339397,20201005,H,2,tobu,11,20200825143318408,20200825143318408_2_11_tobu,0,0,0,0,0,0,1,0,0.0,1.0,6
320_20200825143339397,320,20200825143339397,20201005,H,2,ziku,11,20200825143318408,20200825143318408_2_11_ziku,0,0,0,0,0,0,1,0,0.0,0.0,6
321_20200825143458690,321,20200825143458690,20201005,H,2,tobu,0,20200825143458690,20200825143458690_2_0_tobu,0,0,0,0,0,0,1,0,0.0,1.0,4
321_20200825143458690,321,20200825143458690,20201005,H,2,ziku,0,20200825143458690,20200825143458690_2_0_ziku,0,0,0,0,0,0,1,0,0.0,1.0,4
321_20200825143500648,321,20200825143500648,20201005,H,2,tobu,1,20200825143458690,20200825143458690_2_1_tobu,1,0,0,0,0,0,1,0,1.0,1.0,4
321_20200825143500648,321,20200825143500648,20201005,H,2,ziku,1,20200825143458690,20200825143458690_2_1_ziku,0,0,0,0,0,0,1,0,0.0,1.0,4
321_20200825143503454,321,20200825143503454,20201005,H,2,tobu,2,20200825143458690,20200825143458690_2_2_tobu,1,0,0,1,0,0,1,0,1.0,1.0,4
321_20200825143503454,321,20200825143503454,20201005,H,2,ziku,2,20200825143458690,20200825143458690_2_2_ziku,0,0,0,0,0,0,1,0,0.0,1.0,4
321_20200825143504900,321,20200825143504900,20201005,H,2,tobu,3,20200825143458690,20200825143458690_2_3_tobu,1,0,0,0,0,0,1,0,1.0,1.0,4
321_20200825143504900,321,20200825143504900,20201005,H,2,ziku,3,20200825143458690,20200825143458690_2_3_ziku,0,0,0,0,0,0,1,0,0.0,1.0,4
321_20200825143506949,321,20200825143506949,20201005,H,2,tobu,4,20200825143458690,20200825143458690_2_4_tobu,1,0,0,1,0,0,0,0,1.0,1.0,4
321_20200825143506949,321,20200825143506949,20201005,H,2,ziku,4,20200825143458690,20200825143458690_2_4_ziku,0,0,0,0,0,0,0,0,0.0,1.0,4
321_20200825143509318,321,20200825143509318,20201005,H,2,tobu,5,20200825143458690,20200825143458690_2_5_tobu,1,0,0,0,0,0,0,0,1.0,1.0,4
321_20200825143509318,321,20200825143509318,20201005,H,2,ziku,5,20200825143458690,20200825143458690_2_5_ziku,0,0,0,0,0,0,0,0,0.0,1.0,4
321_20200825143510747,321,20200825143510747,20201005,H,2,tobu,6,20200825143458690,20200825143458690_2_6_tobu,1,0,0,1,0,0,0,0,1.0,1.0,4
321_20200825143510747,321,20200825143510747,20201005,H,2,ziku,6,20200825143458690,20200825143458690_2_6_ziku,0,0,0,0,0,0,0,0,0.0,1.0,4
321_20200825143512404,321,20200825143512404,20201005,H,2,tobu,7,20200825143458690,20200825143458690_2_7_tobu,0,0,0,0,0,0,1,0,0.0,1.0,4
321_20200825143512404,321,20200825143512404,20201005,H,2,ziku,7,20200825143458690,20200825143458690_2_7_ziku,0,0,0,0,0,0,1,0,0.0,1.0,4
321_20200825143514613,321,20200825143514613,20201005,H,2,tobu,8,20200825143458690,20200825143458690_2_8_tobu,0,0,0,0,0,0,1,0,0.0,1.0,4
321_20200825143514613,321,20200825143514613,20201005,H,2,ziku,8,20200825143458690,20200825143458690_2_8_ziku,1,0,0,0,0,0,1,0,1.0,1.0,4
321_20200825143516041,321,20200825143516041,20201005,H,2,tobu,9,20200825143458690,20200825143458690_2_9_tobu,0,0,0,0,0,0,1,0,0.0,1.0,4
321_20200825143516041,321,20200825143516041,20201005,H,2,ziku,9,20200825143458690,20200825143458690_2_9_ziku,1,0,0,0,0,0,1,0,1.0,1.0,4
321_20200825143517698,321,20200825143517698,20201005,H,2,tobu,10,20200825143458690,20200825143458690_2_10_tobu,0,0,0,0,0,0,1,0,0.0,1.0,4
321_20200825143517698,321,20200825143517698,20201005,H,2,ziku,10,20200825143458690,20200825143458690_2_10_ziku,1,0,0,0,0,0,1,0,1.0,1.0,4
321_20200825143519951,321,20200825143519951,20201005,H,2,tobu,11,20200825143458690,20200825143458690_2_11_tobu,0,0,0,0,0,0,1,0,0.0,1.0,4
321_20200825143519951,321,20200825143519951,20201005,H,2,ziku,11,20200825143458690,20200825143458690_2_11_ziku,0,0,0,0,0,0,1,0,0.0,1.0,4
322_20200825143645420,322,20200825143645420,20201005,H,2,tobu,0,20200825143645420,20200825143645420_2_0_tobu,0,0,0,0,0,0,1,0,0.0,1.0,5
322_20200825143645420,322,20200825143645420,20201005,H,2,ziku,0,20200825143645420,20200825143645420_2_0_ziku,1,0,0,1,0,0,1,0,1.0,1.0,5
322_20200825143647382,322,20200825143647382,20201005,H,2,tobu,1,20200825143645420,20200825143645420_2_1_tobu,0,0,0,0,0,0,1,0,0.0,1.0,5
322_20200825143647382,322,20200825143647382,20201005,H,2,ziku,1,20200825143645420,20200825143645420_2_1_ziku,1,0,0,1,0,0,1,0,1.0,1.0,5
322_20200825143650213,322,20200825143650213,20201005,H,2,tobu,2,20200825143645420,20200825143645420_2_2_tobu,0,0,0,0,0,0,1,0,0.0,1.0,5
322_20200825143650213,322,20200825143650213,20201005,H,2,ziku,2,20200825143645420,20200825143645420_2_2_ziku,1,0,0,1,0,0,1,0,1.0,1.0,5
322_20200825143651663,322,20200825143651663,20201005,H,2,tobu,3,20200825143645420,20200825143645420_2_3_tobu,0,0,0,0,0,0,0,0,0.0,1.0,5
322_20200825143651663,322,20200825143651663,20201005,H,2,ziku,3,20200825143645420,20200825143645420_2_3_ziku,1,0,0,1,0,0,0,0,1.0,1.0,5
322_20200825143653608,322,20200825143653608,20201005,H,2,tobu,4,20200825143645420,20200825143645420_2_4_tobu,0,0,0,1,0,0,0,0,0.0,1.0,5
322_20200825143653608,322,20200825143653608,20201005,H,2,ziku,4,20200825143645420,20200825143645420_2_4_ziku,1,0,0,1,0,0,0,0,1.0,1.0,5
322_20200825143655814,322,20200825143655814,20201005,H,2,tobu,5,20200825143645420,20200825143645420_2_5_tobu,0,0,0,0,0,0,0,0,0.0,1.0,5
322_20200825143655814,322,20200825143655814,20201005,H,2,ziku,5,20200825143645420,20200825143645420_2_5_ziku,1,0,0,0,0,0,0,0,1.0,1.0,5
322_20200825143657242,322,20200825143657242,20201005,H,2,tobu,6,20200825143645420,20200825143645420_2_6_tobu,0,0,0,0,0,0,0,0,0.0,1.0,5
322_20200825143657242,322,20200825143657242,20201005,H,2,ziku,6,20200825143645420,20200825143645420_2_6_ziku,1,0,0,0,0,0,0,0,1.0,1.0,5
322_20200825143658906,322,20200825143658906,20201005,H,2,tobu,7,20200825143645420,20200825143645420_2_7_tobu,1,0,0,0,0,0,1,0,1.0,1.0,5
322_20200825143658906,322,20200825143658906,20201005,H,2,ziku,7,20200825143645420,20200825143645420_2_7_ziku,0,0,0,0,0,0,1,0,0.0,1.0,5
322_20200825143701120,322,20200825143701120,20201005,H,2,tobu,8,20200825143645420,20200825143645420_2_8_tobu,1,0,0,0,0,0,1,0,1.0,1.0,5
322_20200825143701120,322,20200825143701120,20201005,H,2,ziku,8,20200825143645420,20200825143645420_2_8_ziku,0,0,0,0,0,0,1,0,0.0,1.0,5
322_20200825143702547,322,20200825143702547,20201005,H,2,tobu,9,20200825143645420,20200825143645420_2_9_tobu,1,0,0,0,0,0,1,0,1.0,1.0,5
322_20200825143702547,322,20200825143702547,20201005,H,2,ziku,9,20200825143645420,20200825143645420_2_9_ziku,0,0,0,0,0,0,1,0,0.0,1.0,5
322_20200825143704213,322,20200825143704213,20201005,H,2,tobu,10,20200825143645420,20200825143645420_2_10_tobu,0,0,0,0,0,0,1,0,0.0,1.0,5
322_20200825143704213,322,20200825143704213,20201005,H,2,ziku,10,20200825143645420,20200825143645420_2_10_ziku,0,0,0,1,0,0,1,0,0.0,1.0,5
322_20200825143706424,322,20200825143706424,20201005,H,2,tobu,11,20200825143645420,20200825143645420_2_11_tobu,0,0,0,0,0,0,1,0,0.0,1.0,5
322_20200825143706424,322,20200825143706424,20201005,H,2,ziku,11,20200825143645420,20200825143645420_2_11_ziku,0,0,0,1,0,0,1,0,0.0,1.0,5
323_20200825143903022,323,20200825143903022,20201005,H,2,tobu,0,20200825143903022,20200825143903022_2_0_tobu,0,0,0,0,0,0,1,0,0.0,1.0,5
323_20200825143903022,323,20200825143903022,20201005,H,2,ziku,0,20200825143903022,20200825143903022_2_0_ziku,0,0,0,0,0,0,1,0,0.0,1.0,5
323_20200825143905003,323,20200825143905003,20201005,H,2,tobu,1,20200825143903022,20200825143903022_2_1_tobu,0,0,0,0,0,0,1,0,0.0,1.0,5
323_20200825143905003,323,20200825143905003,20201005,H,2,ziku,1,20200825143903022,20200825143903022_2_1_ziku,0,0,0,0,0,0,1,0,0.0,1.0,5
323_20200825143907808,323,20200825143907808,20201005,H,2,tobu,2,20200825143903022,20200825143903022_2_2_tobu,0,0,0,0,0,0,1,0,0.0,1.0,5
323_20200825143907808,323,20200825143907808,20201005,H,2,ziku,2,20200825143903022,20200825143903022_2_2_ziku,1,0,0,0,0,0,1,0,1.0,1.0,5
323_20200825143909248,323,20200825143909248,20201005,H,2,tobu,3,20200825143903022,20200825143903022_2_3_tobu,1,0,0,0,0,0,1,0,1.0,1.0,5
323_20200825143909248,323,20200825143909248,20201005,H,2,ziku,3,20200825143903022,20200825143903022_2_3_ziku,0,0,0,0,0,0,1,0,0.0,1.0,5
323_20200825143911242,323,20200825143911242,20201005,H,2,tobu,4,20200825143903022,20200825143903022_2_4_tobu,0,0,0,1,0,0,1,0,0.0,1.0,5
323_20200825143911242,323,20200825143911242,20201005,H,2,ziku,4,20200825143903022,20200825143903022_2_4_ziku,1,0,0,0,0,0,1,0,1.0,1.0,5
323_20200825143913435,323,20200825143913435,20201005,H,2,tobu,5,20200825143903022,20200825143903022_2_5_tobu,0,0,0,0,0,0,1,0,0.0,1.0,5
323_20200825143913435,323,20200825143913435,20201005,H,2,ziku,5,20200825143903022,20200825143903022_2_5_ziku,1,0,0,0,0,0,1,0,1.0,1.0,5
323_20200825143914834,323,20200825143914834,20201005,H,2,tobu,6,20200825143903022,20200825143903022_2_6_tobu,0,0,0,1,0,0,1,0,0.0,1.0,5
323_20200825143914834,323,20200825143914834,20201005,H,2,ziku,6,20200825143903022,20200825143903022_2_6_ziku,1,0,0,0,0,0,1,0,1.0,1.0,5
323_20200825143916502,323,20200825143916502,20201005,H,2,tobu,7,20200825143903022,20200825143903022_2_7_tobu,1,0,0,1,0,0,1,0,1.0,1.0,5
323_20200825143916502,323,20200825143916502,20201005,H,2,ziku,7,20200825143903022,20200825143903022_2_7_ziku,1,0,0,0,0,0,1,0,1.0,1.0,5
323_20200825143918722,323,20200825143918722,20201005,H,2,tobu,8,20200825143903022,20200825143903022_2_8_tobu,0,0,0,1,0,0,1,0,0.0,1.0,5
323_20200825143918722,323,20200825143918722,20201005,H,2,ziku,8,20200825143903022,20200825143903022_2_8_ziku,0,0,0,0,0,0,1,0,0.0,1.0,5
323_20200825143920132,323,20200825143920132,20201005,H,2,tobu,9,20200825143903022,20200825143903022_2_9_tobu,0,0,0,0,1,0,1,0,0.0,1.0,5
323_20200825143920132,323,20200825143920132,20201005,H,2,ziku,9,20200825143903022,20200825143903022_2_9_ziku,0,0,0,1,0,0,1,0,0.0,1.0,5
323_20200825143921793,323,20200825143921793,20201005,H,2,tobu,10,20200825143903022,20200825143903022_2_10_tobu,0,0,0,0,1,0,0,0,0.0,1.0,5
323_20200825143921793,323,20200825143921793,20201005,H,2,ziku,10,20200825143903022,20200825143903022_2_10_ziku,0,0,0,1,0,0,0,0,0.0,1.0,5
323_20200825143924016,323,20200825143924016,20201005,H,2,tobu,11,20200825143903022,20200825143903022_2_11_tobu,0,0,0,0,1,0,1,0,0.0,1.0,5
323_20200825143924016,323,20200825143924016,20201005,H,2,ziku,11,20200825143903022,20200825143903022_2_11_ziku,0,0,0,1,0,0,1,0,0.0,1.0,5
324_20200825144105475,324,20200825144105475,20201005,H,2,tobu,0,20200825144105475,20200825144105475_2_0_tobu,0,0,0,0,0,0,1,0,0.0,1.0,3
324_20200825144105475,324,20200825144105475,20201005,H,2,ziku,0,20200825144105475,20200825144105475_2_0_ziku,0,0,0,0,0,0,1,0,0.0,1.0,3
324_20200825144107442,324,20200825144107442,20201005,H,2,tobu,1,20200825144105475,20200825144105475_2_1_tobu,0,0,0,0,0,0,1,0,0.0,1.0,3
324_20200825144107442,324,20200825144107442,20201005,H,2,ziku,1,20200825144105475,20200825144105475_2_1_ziku,0,0,0,0,0,0,1,0,0.0,1.0,3
324_20200825144110241,324,20200825144110241,20201005,H,2,tobu,2,20200825144105475,20200825144105475_2_2_tobu,0,0,0,0,0,0,1,0,0.0,1.0,3
324_20200825144110241,324,20200825144110241,20201005,H,2,ziku,2,20200825144105475,20200825144105475_2_2_ziku,0,0,0,0,0,0,1,0,0.0,1.0,3
324_20200825144111677,324,20200825144111677,20201005,H,2,tobu,3,20200825144105475,20200825144105475_2_3_tobu,1,0,0,0,0,0,1,0,1.0,1.0,3
324_20200825144111677,324,20200825144111677,20201005,H,2,ziku,3,20200825144105475,20200825144105475_2_3_ziku,1,0,0,0,0,0,1,0,1.0,1.0,3
324_20200825144113638,324,20200825144113638,20201005,H,2,tobu,4,20200825144105475,20200825144105475_2_4_tobu,0,0,0,1,0,0,1,0,0.0,1.0,3
324_20200825144113638,324,20200825144113638,20201005,H,2,ziku,4,20200825144105475,20200825144105475_2_4_ziku,1,0,0,0,0,0,1,0,1.0,1.0,3
324_20200825144115840,324,20200825144115840,20201005,H,2,tobu,5,20200825144105475,20200825144105475_2_5_tobu,0,0,0,0,0,0,1,0,0.0,1.0,3
324_20200825144115840,324,20200825144115840,20201005,H,2,ziku,5,20200825144105475,20200825144105475_2_5_ziku,1,0,0,0,0,0,1,0,1.0,1.0,3
324_20200825144117268,324,20200825144117268,20201005,H,2,tobu,6,20200825144105475,20200825144105475_2_6_tobu,1,0,0,0,0,0,1,0,1.0,1.0,3
324_20200825144117268,324,20200825144117268,20201005,H,2,ziku,6,20200825144105475,20200825144105475_2_6_ziku,1,0,0,0,0,0,1,0,1.0,1.0,3
324_20200825144118940,324,20200825144118940,20201005,H,2,tobu,7,20200825144105475,20200825144105475_2_7_tobu,0,0,0,0,0,0,0,0,0.0,1.0,3
324_20200825144118940,324,20200825144118940,20201005,H,2,ziku,7,20200825144105475,20200825144105475_2_7_ziku,0,0,0,0,0,0,0,0,0.0,1.0,3
324_20200825144121140,324,20200825144121140,20201005,H,2,tobu,8,20200825144105475,20200825144105475_2_8_tobu,0,0,0,0,0,0,0,0,0.0,1.0,3
324_20200825144121140,324,20200825144121140,20201005,H,2,ziku,8,20200825144105475,20200825144105475_2_8_ziku,0,0,0,0,0,0,0,0,0.0,1.0,3
324_20200825144122613,324,20200825144122613,20201005,H,2,tobu,9,20200825144105475,20200825144105475_2_9_tobu,0,0,0,0,0,0,0,0,0.0,1.0,3
324_20200825144122613,324,20200825144122613,20201005,H,2,ziku,9,20200825144105475,20200825144105475_2_9_ziku,0,0,0,0,0,0,0,0,0.0,1.0,3
324_20200825144124278,324,20200825144124278,20201005,H,2,tobu,10,20200825144105475,20200825144105475_2_10_tobu,0,0,0,0,0,0,0,0,0.0,1.0,3
324_20200825144124278,324,20200825144124278,20201005,H,2,ziku,10,20200825144105475,20200825144105475_2_10_ziku,0,0,0,0,0,0,0,0,0.0,1.0,3
324_20200825144126483,324,20200825144126483,20201005,H,2,tobu,11,20200825144105475,20200825144105475_2_11_tobu,0,0,0,0,0,0,0,0,0.0,1.0,3
324_20200825144126483,324,20200825144126483,20201005,H,2,ziku,11,20200825144105475,20200825144105475_2_11_ziku,0,0,0,0,0,0,0,0,0.0,1.0,3
325_20200825145008319,325,20200825145008319,20201005,H,2,tobu,0,20200825145008319,20200825145008319_2_0_tobu,0,0,0,0,1,0,1,0,0.0,1.0,0
325_20200825145008319,325,20200825145008319,20201005,H,2,ziku,0,20200825145008319,20200825145008319_2_0_ziku,1,0,0,0,0,0,1,0,1.0,1.0,0
325_20200825145010278,325,20200825145010278,20201005,H,2,tobu,1,20200825145008319,20200825145008319_2_1_tobu,0,0,0,1,1,0,1,0,0.0,1.0,0
325_20200825145010278,325,20200825145010278,20201005,H,2,ziku,1,20200825145008319,20200825145008319_2_1_ziku,1,0,0,0,0,0,1,0,1.0,1.0,0
325_20200825145013091,325,20200825145013091,20201005,H,2,tobu,2,20200825145008319,20200825145008319_2_2_tobu,0,0,0,1,0,0,1,0,0.0,1.0,0
325_20200825145013091,325,20200825145013091,20201005,H,2,ziku,2,20200825145008319,20200825145008319_2_2_ziku,0,0,0,0,0,0,1,0,0.0,1.0,0
325_20200825145014684,325,20200825145014684,20201005,H,2,tobu,3,20200825145008319,20200825145008319_2_3_tobu,1,0,0,1,0,0,1,0,1.0,1.0,0
